uid,profile,anime_uid,text,score,scores,link
265725,JayJ017,5680,"
           
         
           
             
           
         
         
           more pics 
         
       
         
       
         
           Overall 
           9 
         
         
           Story 
           8 
         
                   
             Animation 
             8 
           
           
             Sound 
             10 
           
                 
           Character 
           10 
         
         
           Enjoyment 
           10 
         
       
     

                    
    Let's dive into an anime from a few years ago! K-on! I know many people have seen it but i felt like writing this even though it's from quite a long time ago, well... simply because i wanted to acknowledge this anime in its entirety. If you do happen to read this, i just wanted to let you know my feelings for this show is genuine and not at all biased. Basically my aim for writing this review after the show has aired for so long is simply because like me, there are some people who are only catching up to some old animes a few years after they air and i wanted to let them know how i felt about it. 
 
Just a heads up before we start, but i REALLY LOVE THIS SHOW. It's one of the (if not the only) casual comedic high school slice of life storyline that i've re-watched time and time again. It was also the first actual anime (that i knew of) that i watched before getting into anime. Even when i compared it to some of the other casual anime (especially the newer ones), it stands out as one of my top anime of all time. It's not even an exaggeration to say that if not for this show, i probably would not have bothered delving into the anime world. As usual, i'll try to keep my joy restraints in check and give an honest and unbiased opinion. 
 
Story: 8/10 
 
Like i said, the show is nothing short of spectacular for me and the story itself is one of the reasons why. There are many reason as to why i gave the story an 8. It's interesting, funny and enjoyable. However, there is one thing that tops everything listed before and that is the portrayal of friendship. The friendship between all the characters in the story is astounding and heartwarming. Given that the roster of characters are small to begin with, the growth of their relationship as friends over the span of 2 seasons are something to be admired and warrant an involuntary smile to anybody who watches it. The best part of it is the friendship is not instantaneous, but instead nurtured ever since the beginning of the first episode until the very last episode which makes the ending episode even more heartbreaking. Of course, the story flow is important as well and boy does it not disappoint. During my viewing of the show, never once had i thought that the show was rushed nor were there any plot lines that were lacking. It was as if you were watching a show where the characters start from the literal beginning and slowly mature along with you, the viewer. Everything in the show is paced orderly and not skipped ahead, or left out to the viewers. Every musical skill and talent, character and personality growth, and overcoming obstacles are tackled in a proceeding fashion alongside the viewer. Not to mention, the comedic value in the show is great in itself, and every flashback story is entertaining and in some cases, touching. This is perhaps everything in a nutshell.  
 
Art: 8/10 
 
For an anime of that time, the artwork is quite amazing. However, as with all casual anime, albeit amazing, it doesn't really stand out much. So why such a high score given (8) ? Well, here's the thing. The artwork is highly compatible with the music as both complement each other perfectly. With already amazing graphics for a casual anime of 5 to 7 years ago (not sure), the way it works together with the music is really a masterpiece. I would say that both these 2 work together so well, it always creates a very fitting atmosphere for the show. Rainy scenes with relaxing music, or the mischievous tune with playful cutscene.  
 
Sound 10/10 
 
10.... is the highest score i could give. I highly regret not being able to give a higher score for the music and soundtrack deserved way more than a measly score of 10. Let me summarize: Music, epic. Soundtrack, holy goddess of amazing. First impression? Never had a better one. The fine line that always separates perfection and great is the first impression and K-on did an impressive job of that. Every literal song in the show hits me so hard the first time i hear it. From the vocal music to the instrumental music, every one of them felt different and gives off a different kind of joy and pleasure to my ears. From a fast playful tune, to the rainy solemn peaceful music, from the light and jumpy music to the rock and fast paced jam, all of them were enjoyable. And the way it complements the artwork gives it even more of a bonus! Sure, most other shows have great music too, BUT the only difference is that K-on had a much higher impact on first impressions than the others do. A very fine example of this would be Love Live. Love Live is one of the most popular series ever made, and one of the most popular idol band to date. I love all the Love Live songs too but it took some getting used to before favoritism unlike K-on which became an instant like. 
 
Character 10/10 
 
If you watched the show, then you wouldn't even need to read this to know why it got a 10. All of the characters are extremely likeable and adorable. One thing i wanted to talk about though and that is the connection of friendship bond between the characters. The bonds of friendship between the five main characters are no joke as the developers made them and created the story such that every character has an interwoven interaction and bond between one another. It's not just 2 pairs of best friends or flimsy and simple friendships. Throughout the whole 2 seasons, there have been episodes that illustrated how every character feels about one another, even the characters who seem to have no relation to the other. There are even some episode that are dedicated to deepening the bonds between two seldom interacted characters, resulting in interweaving the bonds between all of them even tighter, making them more than just close friends, but portraying them as a family. Of course, the personality and development of each character is extremely well balanced, so that no one outshines the other. All in all, this show has an extremely good character balancing along with story character growth and development. 
 
Enjoyment: 10/10 
 
Needless to say, after all the things above said and done, i really enjoy watching this show as it fills me with waves of emotions every time. With great plot, art, and epic music and character, i highly recommend you to watch it if you are a fan of music, comedy genre. Even if you are not and just want a good anime to start off your otaku life. I still recommend this. Give it a try, i promise you won't regret it ;) 

          
 
       Helpful 
   
      ",9,"{'Overall': '9', 'Story': '8', 'Animation': '8', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}",https://myanimelist.net/reviews.php?id=265725
270551,MaikeruN-San,5680,"
           
         
           
             
           
         
         
           more pics 
         
       
         
       
         
           Overall 
           10 
         
         
           Story 
           9 
         
                   
             Animation 
             9 
           
           
             Sound 
             10 
           
                 
           Character 
           10 
         
         
           Enjoyment 
           10 
         
       
     

                    
    K-On! was the first anime I watched after visiting Tokyo and wow it changed my life!! 
 
Story: 
K-On isn't a traditional slice of life anime with a generic storyline about achieving ones goals by the end of the series. And this detour from convention is what brings about the comedy and truly touching moments in K-on. 
 
Art: 
The art follows that of a moe anime, especially during comedic scenes. However, the general animation is detailed and serene when it needs to be. This is specifically shown during the opening credits and the intricate details of the band's performances. 
 
Sound: 
For an anime focusing on a girl's high school band, the OP and OST of K-on is right up there with the best musical animes. Whether its Fuwa Fuwa Time, U&I or Tenshi ni Fureta, its performed and expresses perfectly the feelings of the characters. I love the fact that when Yui loses her voice in before one performance, you can here the croakiness when she sings backup vocals. Talk about attention to detail!! Furthermore, the voice actresses even learnt their respective characters instruments and performed a live concert which is totally awesome and shows how much work and dedication was put into this anime. 
 
Character: 
The characters are well fleshed out and given a good balance of performance and screen time. Each character brings a different personality to the group and this brings about the conflicts and comedic moments in the series.  
 
Overall: 
I never though I'd get into slice of life or moe anime, but K-on changed that and to this day is still one of the best animes I have ever seen. I highly recommend this for anyone looking for a good laugh or enjoy pop/punk rock music. Shame they didn't continue the series onto when the girls start university as depicted in the manga. 


          
 
       Helpful 
   
      ",10,"{'Overall': '10', 'Story': '9', 'Animation': '9', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}",https://myanimelist.net/reviews.php?id=270551
249406,Theonewhorules,5680,"
           
         
           
             
           
         
         
           more pics 
         
       
         
       
         
           Overall 
           10 
         
         
           Story 
           10 
         
                   
             Animation 
             10 
           
           
             Sound 
             10 
           
                 
           Character 
           10 
         
         
           Enjoyment 
           10 
         
       
     

                    
    Wow.  
 
I'm just taken back by such an experience, K-on is truly a masterpiece. It has a cast that rivals Evangelion and Monogatari. Art and animation that's striking a memorable. I've never laughed harder at anything. K-on is the most fun I've ever had with an anime. 
 
K-on is simple, yes but complex. Each member of the cast was perfectly built to mold into each other's personality while standing out on their own. I could just watch them all talk about wet bread and still be entertained.  
 
Each girl has time to really grow as a person in small ways over the course of the series. Each one learns a little more about themselves in silence. Just with stares and quick glances we're put into the world of this character. This isn't mentioning Yamada's amazing direction. 
 
I have many scenes that are forever in my head. For emotional moments and the funny ones. So many little gags and leg movements are playing in my head right now, and that's great. It's a testament to how well Yamada can direct. She can make a scene stick with you. I will forever laugh at Yui playing the castanets and when Mio fell over. 
 
That scene in particular is funny because we expect a panty shoot but get a rice bowl colored to Mio's paintes which is goofy and funny. And it's shoot in a way in which you'll remember it and giggle a little when it comes up in your mind. But it also still appeals to that crowd giving them the idea of Mio's panites. It's a win win situation.  
 
The more you watch the show the more you laugh. You become friends with these girls and laugh with them. You can guess how they'd react to situations in real life because they feel like real people to you. 
 
The feeling from K-on is one no other anime has ever recreated. Well many may try to be as great they all can't see how everything adds up to make K-on. 
 
K-on's great because of the stellar art and animation, and the lovable real characters.  
   


          
 
       Helpful 
   
      ",10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}",https://myanimelist.net/reviews.php?id=249406
25856,Itadakiimasu,5680,"
           
         
           
             
           
         
         
           more pics 
         
       
         
       
         
           Overall 
           8 
         
         
           Story 
           7 
         
                   
             Animation 
             8 
           
           
             Sound 
             9 
           
                 
           Character 
           7 
         
         
           Enjoyment 
           8 
         
       
     

                    
    A story of students that go through their everyday school life as a light music club. 
 
There is no story behind it, but it will surely bring music to a new level of fun. 
 
If you're one of those cute and moe fans along with comedy, I suggest you watch this! because it comes greatly recommended with it's music. 
 
If it will make you watch the show then I'll tell you a little secret, this anime was one of the reasons I started learning to play the electric guitar.

          
 
       Helpful 
   
      ",8,"{'Overall': '8', 'Story': '7', 'Animation': '8', 'Sound': '9', 'Character': '7', 'Enjoyment': '8'}",https://myanimelist.net/reviews.php?id=25856
116075,Xavveina,5680,"
           
         
           
             
           
         
         
           more pics 
         
       
         
       
         
           Overall 
           10 
         
         
           Story 
           9 
         
                   
             Animation 
             8 
           
           
             Sound 
             10 
           
                 
           Character 
           10 
         
         
           Enjoyment 
           10 
         
       
     

                    
             Basically this show is like a cleaner version of beck with all girls and more comedy. It centers around our ditsy main female character Yui. She is trying to decide what club to join in her school. All of the others that she's looked at weren't really her thing. They either required to much work, or were complex things that she couldn't understand.  
 
	As you can tell Yui is a really lazy girl. The only thing she works hard at is eating really, and of course guitar later on. Being this kind of girl, I was surprised to see her voiced by Stephanie Sheh (I watched the dubbed). Mainly because a lot of the roles she has been in (that I've seen) have been quiet, and shy girls. Like Hinata from Naruto, or Orohime from Bleach. So seeing her voice a more outgoing character was a new experience. However, she pulled it off better than I thought she would so I was happy. 
 
	Yui then decides to join the “Light Music club” thinking that their name meant that they played light music. Because apparently she play this...clicking type instrument, which it's name I'm spacing on, back when she was younger. However after joining she finds that not to be the case. 
 
	Desperate for members, as well as a guitar player, the club is still one short after Tsumugi joins, they are ecstatic when Yui shows up. However Yui had planned to quit right away, so when the other three members all were showering her with gratitude and sweets. It made it really hard for Yui to quit. However, after confessing that that was her purpose in coming here. She does end up joining after the three tell her that they will help her learn guitar. 
 
	The whole show is basically about how the four grow as a band members and friends, along with gaining recognition at there school. There are hardships along the way, but they all manage to work there way through it. The comedy in this is also something that will have you rolling on the floor laughing at some points. 
 
	Plus, if you have seen my anime list. I've seen almost every romantic comedy ever made. So watching this show, as it doesn't have romance, was a tough choice. However I did, and I was not disappointed. This show is definitely in my top 10 now. 
 
	Cons of the show: These are the problems I have with K-On! First of all, my biggest problem was how quickly Yui learned the guitar. In one of the episodes she played a solo out of nowhere, completely throwing me off. I have played guitar for almost three years now, but I still could never play that solo that she played. Not to mention how Ui was able to play it when Yui was sick, like she had been playing for a long time. All I'm saying is the guitar is harder to learn than this show makes it out to be. I know. If you want a show that show's it more accurately than watch Beck. 
 
	My only other con is one that bothers me every episode, and that is Tsumugi's eyebrows....yea okay not really a con, but they still freak me out. 
 
	Story (9) Not to original, but It is played out really well none the less. About a band working together to make it big, along with everyone's problem's. I know I've mentioned Beck a lot in this, but that's because It's the only other show I've watched like this. It does follow Beck's storyline pretty close, except for the fact that Beck is looking for recognition in the world. K-On is looking for recognition in just there school pretty much, along with gaining more club members. If you like lighthearted comedy's that like to have fun with music, and not take it too seriously. Than K-On! Is better for you than Beck. 
 
	Characters (10) The characters in this is what make the show what it is. Each character is unique in their own way. Mio with her shyness, and her fear of just about everything. Ritsu with her crazy antics, and childish manner. Yui with her....ok Yui is a lot like Ritsu actually. Except for Yui is really lazy. Tsumugi with her awkward love for girl's interacting with another, and fascination with simple things. And Azusa (band member that comes later after seeing the club play live) with her desire to work the club harder at their music, along with her cute antics that are forced upon her by the other members, mainly Yui. 
 
	Though some characters can be pretty cliche, but honestly who cares. If you like it than why does it matter if it's already been done. After all, you can't just eat one potato chip out of the bag can you?...Did that make sense?...I think it did. 
 
	Sound (10) I've never really know how to judge sound by. Is it for the music that plays in the background? The emotion that is felt throughout the show? Or the voice actors, and sounds of objects in the show? Whatever it is I don't know, but I'm going to make sound the music in this, as It's a show about music. 
 
	Every song in this show is really catchy. Though, many of them have some pretty bizarre lyrics. But, since the songs aren't in English themselves, I'm ok with that. My favorite song is definitely the ending song for the first season. I would watch it every episode, It never got old for me. 
 
	Animation/Art (8): The way I see it is there are four kind's of animation. There is simple and cute, simple and ugly, complex and beautiful, and complex and overdone. This show is of course the simple and cute one. It's not amazing animation, but it's a really cute one. Nothing unique about it, but I still really like it. Another similar animation that comes to mind when I think about it is “Love, Chunibyo &amp; Other Delusions.” Though Chunibyou is more closer to the complex and beautiful, they are very similar in style. 
 
	Enjoyment (10): I freaking enjoy this anime more than eating Pocky while playing Soul Calibur. It's definitely something that I would recommend to anyone who likes the lighthearted show's with lots of comedy. Even if your not a music fan, I'm sure that you will still enjoy this show. I'm a music guy though, so that's why I love it so much. 
 
	Overall (10) Technically it get's a 9.4/10 which rounds down to a 9, but I just think it deserves a 10. Judge me if you will, but that's what I say.

          
 
       Helpful 
   
      ",10,"{'Overall': '10', 'Story': '9', 'Animation': '8', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}",https://myanimelist.net/reviews.php?id=116075
198815,Katie-Everly,5680,"
           
         
           
             
           
         
         
           more pics 
         
       
         
       
         
           Overall 
           7 
         
         
           Story 
           7 
         
                   
             Animation 
             8 
           
           
             Sound 
             7 
           
                 
           Character 
           6 
         
         
           Enjoyment 
           7 
         
       
     

                    
    K-On is about a group of wacky group of girls who form a band and the comedy of what all four girls get into.  
This is another high school comedy styled anime, their adventures are funny and the show itself will make you smile due to the close to stupidity moments most of the girls have. It's a good anime, its funny, its colourful, it's well animated and even the English dub is decent.  
 
 And its about music, its about girls playing different instruments and singing songs, so people who enjoy music would find appeal in this anime. 
 
But character wise, each girl can easily be described within the first few moments of meeting/seeing them and you can guess the stereotypes they represent, which I admit was a little disappointing, but with High School anime styled comedies I admit they used these types of characters very well. 
 
However, there were moments where I found episodes somewhat pointless. Some episodes can be a bit almost boring to watch for some viewers, (only a maybe twice for me).  
 
But overall, the anime is what it is, a silly, slice of life high school comedy, and for it's genre, it's good.  7-10 overall 
 


          
 
       Helpful 
   
      ",7,"{'Overall': '7', 'Story': '7', 'Animation': '8', 'Sound': '7', 'Character': '6', 'Enjoyment': '7'}",https://myanimelist.net/reviews.php?id=198815
153465,ssdcgaddq,5680,"
           
         
           
             
           
         
         
           more pics 
         
       
         
       
         
           Overall 
           8 
         
         
           Story 
           6 
         
                   
             Animation 
             8 
           
           
             Sound 
             9 
           
                 
           Character 
           8 
         
         
           Enjoyment 
           9 
         
       
     

                    
    Overall: 7.5 
 
Hirasawa Yui entered high school, without knowing what to do. Later on she joined Keion (light music) club, and began her carefree life with her classmates, practicing guitar and eating puddings.  
At this age, there are perhaps hundreds of animes about ""cute girls doing cute things"". Among them, K-ON! already seems old and rather mediocre. Still, it's done pretty decently.  
The whole series feels laid-back, bother-free of reality. I should say I rather dislike this mood. (I would say Love Live is better in this term) But it does have two more realistic girls, and I like them. And, if you are seeking this particular mood in the first place, you probably won't find it disappointing. Indeed, those realistic elements add flavor to the interaction of 5 girls as well as whole enjoyment for audience.  
I've heard that KyoAni was in lack of money when they made this, so no wonder its art quality, although good, is not as good as other KyoAni series. Yet its simplistic drawing style gives a particular feeling, blended with its general mood. (sort of like Lucky Star) 
The songs are pretty enjoyable to listen, especially the op and ed, really cool.  
If you like slice of life shows with a little reference to reality (by reality, I actually mean the harshness of life), you should definitely check this popular series. 

          
 
       Helpful 
   
      ",8,"{'Overall': '8', 'Story': '6', 'Animation': '8', 'Sound': '9', 'Character': '8', 'Enjoyment': '9'}",https://myanimelist.net/reviews.php?id=153465
226083,SimplyCosmo,5680,"
           
         
           
             
           
         
         
           more pics 
         
       
         
       
         
           Overall 
           6 
         
         
           Story 
           5 
         
                   
             Animation 
             8 
           
           
             Sound 
             7 
           
                 
           Character 
           5 
         
         
           Enjoyment 
           6 
         
       
     

                    
    K-On! is a show that will not surprise you or make you cry but it is most certainly worth the watch if you are just looking for something casual! 
The series has no distinct story elements that make it stand out, the entire show is essentially a generic Slice of Life / Musical anime with a fantastic premise and soundtrack. 
 
We start off with our main character, who is quite the airhead, joining the ""Light Music club"" with no musical ability at all, the members of said club convince her to stay despite the lack of music skill and she decides to purchase a guitar and learns it in a few episodes like some kind of god. From there, the anime introduces the teacher and a few other characters who add to the story overall but nothing special. The characters in this series all have there own traits that make them easy to seperate from one another and are very happy most of the time, but once again, nothing special. 
 
The animation is crisp and playful at the same time. There is so much emphasis on bringing these characters, the music and there surroundings to life which I have to give Kyoto Animation credit where credit is due. They have shown time and time again with series such as ""Hyouka"" and ""Clannad"" that they can emerge you into an animated world with the great amount of effort that goes into producing each series. 
 
The tracks ""Cagayake! GIRLS"" (OP) and ""Don't say 'lazy"" (ED), they are very catchy and give you a sense of what you want out of the music that the Light Music Club will play. Sadly, they only play like 2 songs throughout the entire series and they don't live up to the two tracks previously introduced.   
 
In conclusion, I believe this show to be worth watching despite some of the disappointments it brings. K-On! is a very cute, lighthearted and adventurous series with colorful animation and a good OST. Even though the story and aspects of the characters don't deliver, everything else does. 
 
Enjoy your tea and cake everyone!

          
 
       Helpful 
   
      ",6,"{'Overall': '6', 'Story': '5', 'Animation': '8', 'Sound': '7', 'Character': '5', 'Enjoyment': '6'}",https://myanimelist.net/reviews.php?id=226083
18354,asdfrq2dg,5680,"
           
         
           
             
           
         
         
           more pics 
         
       
         
       
         
           Overall 
           8 
         
         
           Story 
           6 
         
                   
             Animation 
             7 
           
           
             Sound 
             10 
           
                 
           Character 
           8 
         
         
           Enjoyment 
           9 
         
       
     

                    
    Honestly, I am very surprised at how much I liked this show. I felt great unease while watching the first episode and the only reason I continued watching was because I'd already downloaded all the rest as well. At first it just felt like I'm not meant to watch this thing - now that I'm done with it, I feel a bit like Azusa after she joined the light music club, thinking ""This isn't for me, what's with all the cuddling and being cute and childish""...my opinion has changed as well as hers. 
 
The animation quality didn't seem that great when I first got into the show (compared to Haruhi for example), but later on I started thinking it was perfect. I don't know if that's also a matter of adjusting or if the animation quality really increased exponentially as the show progressed. As for the music and voicing, it's extraordinary. Every character has a lovely distinct voice and every single song has gotten into my daily playlist. There isn't much to the plot but I guess the creators of this anime were going for that ""light"" feel here as well; let's just say it certainly is original for the most part and enough to keep you glued to the screen till the very end. 
 
K-ON! may seem simple at first but trust me, it's an acquired taste. The more you watch it the more you like it. I'm not the type of guy to watch something like this and I was still smiling in an odd, benevolent way throughout the show, watching it was pure joy.

          
 
       Helpful 
   
      ",8,"{'Overall': '8', 'Story': '6', 'Animation': '7', 'Sound': '10', 'Character': '8', 'Enjoyment': '9'}",https://myanimelist.net/reviews.php?id=18354
101263,SoraKiryu,5680,"
           
         
           
             
           
         
         
           more pics 
         
       
         
       
         
           Overall 
           10 
         
         
           Story 
           10 
         
                   
             Animation 
             10 
           
           
             Sound 
             10 
           
                 
           Character 
           9 
         
         
           Enjoyment 
           10 
         
       
     

                    
    K-On! is probably one of my all time favorite animes. It's so fun and so very cute! 
 
I enjoyed the dubbed version, despite the criticism it receives- I think the voices matched the characters very well. This anime is outstanding mostly because of the relationships the girls were able to develop.  Not only that but you can't help but love them.  
 
Ritsu and Mio are already friends in the beginning but you can see their bond grow as well as with the other girls. Yui is the cutest character ever, she gets distracted and she just finds ways to keep them all together even though she messes up more often than not.  
 
The only flaws in this anime was that their parents were always gone- for the entire anime. I mean, that happens in a lot of animes but, c'mon, do their parents really like travelling more than seeing their daughters grow up? (mainly referring to Ui and Yui). 
 
At the very end I cried my eyes out- it was just so perfect. I really recommend this anime if you're into Hetalia or perhaps Lucky Star, because even though there is a plot, it moves very slow and some episodes are random- but you get used to it!!

          
 
       Helpful 
   
      ",10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '9', 'Enjoyment': '10'}",https://myanimelist.net/reviews.php?id=101263
22245,SolistraSora,5680,"
           
         
           
             
           
         
         
           more pics 
         
       
         
       
         
           Overall 
           9 
         
         
           Story 
           7 
         
                   
             Animation 
             9 
           
           
             Sound 
             9 
           
                 
           Character 
           9 
         
         
           Enjoyment 
           9 
         
       
     

                    
    Story: 
Well as stated before, the story is basic and simple. When the show was still to air, all that they gave us was just 1 or 2 short sentences on the story and premise of what K-On was going to be. I thought that it was clever since it engages viewers to find out more about it. But actually, there was nothing more to it than that! The story wasn’t really a strong point of K-On, since this was generally just a heartwarming, cute and entertaining show. The basic premise was good, but it wasn’t something new and original. 
 
Rating: 7/10 
“Nice story plot, but it could have been more original and better.” 
 
 
Art / Animation: 
I loved the art used in K-On! Definitely one of the highlights of the show. The character designs were also the ones who designed the characters of Kannagi, which I loved as well. The art is definitely unique and is something you don’t see in your average anime, which was great. The backdrop was nothing special, but it definitely was nicely done and suited the show. My only concern was that the animations near the end of the show (at Episode 12 to be exact) were bad. What’s more, it definitely screwed up when they were performing at Episode 12, but it was nothing major. 
 
Rating: 9/10 
“Cute and lovable designs that are unique. The animation started to get rusty near the end which took resulted in it not getting a perfect 10.” 
 
 
Enjoyment: 
K-On was very entertaining and engaging. It definitely cracked me up and the lovely characters definitely was one of the reasons. Kudos to Yui’s voice who is also new to the industry and excelled amazingly as Yui. I thoroughly enjoyed watching K-On and it isn’t something to be forgotten. 
 
Rating: 9/10 
“Nice and heartwarming and thoroughly enjoyable.” 
 
 
Final Rating: 25 / 30 
“K-On is definitely something not to be forgotten. Its quirky characters and lovely art was something to look forward to in every episode. A great show and is recommended to everyone, especially those looking for a laugh and moe characters!” 


          
 
       Helpful 
   
      ",9,"{'Overall': '9', 'Story': '7', 'Animation': '9', 'Sound': '9', 'Character': '9', 'Enjoyment': '9'}",https://myanimelist.net/reviews.php?id=22245
192920,bearvarine,5680,"
           
         
           
             
           
         
         
           more pics 
         
       
         
       
         
           Overall 
           6 
         
         
           Story 
           6 
         
                   
             Animation 
             7 
           
           
             Sound 
             7 
           
                 
           Character 
           7 
         
         
           Enjoyment 
           6 
         
       
     

                    
    This show is all about girls in high school.  It is mildly humorous, in fact just enough so to keep me watching through both seasons 1 and 2 -- 41 episodes in all.  It is mostly light drama about relationships and funny anecdotes from high school days. The story is entirely about a group of girls and their friends; there are no male characters other than an incidental teacher or shop-keeper throughout the entire series.  There is no romance whatsoever either, and  it has no ecchi or fan service at all. 
 
I liked the characters, but the story was very weak, in the sense that there were no serious dramatic moments at any point.  It was almost entirely slice-of-life.  If you want something very light to watch to fall asleep to, this one is not half-bad, but it won't be winning any dramatic achievement awards. 
 
Finally, there is an OVA movie, that movie takes place after the end of the second season.  Watch it last. 


          
 
       Helpful 
   
      ",6,"{'Overall': '6', 'Story': '6', 'Animation': '7', 'Sound': '7', 'Character': '7', 'Enjoyment': '6'}",https://myanimelist.net/reviews.php?id=192920
217030,jaedencex,5680,"
           
         
           
             
           
         
         
           more pics 
         
       
         
       
         
           Overall 
           10 
         
         
           Story 
           10 
         
                   
             Animation 
             9 
           
           
             Sound 
             10 
           
                 
           Character 
           10 
         
         
           Enjoyment 
           10 
         
       
     

                    
    I loved this show. There's no other way to say it. From the characters, humor and its story line or should I put it more ""sequence of events that lead to a bang"". I remember seeing this show on ABC3 once and it was this totally random episode, not going to lie I didn't like it. Therefore I sort of told myself never to see this anime. I know I know, I never usually do that. I was being stupid, so I gave it a go. And I can't wait to see season 2 which I heard was much better than season 1. This anime could possibly become my favourite anime, just from the quality of season 1. The very first episode I thought was actually a brilliant introduction to this show. You might not get the appeal at first, but throughout the first few episodes you do. This show felt very real. The setting, the character designs and just scenes in the anime, felt so natural. This show is fun and comes with such enjoyment. One thing I like about this anime is high lack of fan service. Not to say I don't mind service (I don't like girls haha so I could care less) this is honestly one of the first anime slice of life/comedy that I've been able to take really seriously. The studio bought these characters to life, treating them is respectfully pleasing way. its just awesome enjoying the anime so much and not rolling my eyes at random unneeded fans service thrown in my face. If this anime does use fan service, it uses it very very rarely and often it is needed for the team members to react to. The only complaint I have about this anime, is that sometimes the main character could get really irritating, but with development she becomes more serious. I could go on and on about the depth of this anime, but I'm just going to end it with a.. HIGHLY RECOMMEND. 

          
 
       Helpful 
   
      ",10,"{'Overall': '10', 'Story': '10', 'Animation': '9', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}",https://myanimelist.net/reviews.php?id=217030
75183,Glamrgrl104,5680,"
           
         
           
             
           
         
         
           more pics 
         
       
         
       
         
           Overall 
           8 
         
         
           Story 
           7 
         
                   
             Animation 
             7 
           
           
             Sound 
             9 
           
                 
           Character 
           8 
         
         
           Enjoyment 
           9 
         
       
     

                    
    I have only seen the 1st season of this wonderful anime and parts of the 2nd season. I love the dynamics of the characters and the fact that it is a school life anime, I love it! I was sceptical at first, but it was found to be a wonderful anime with sweet characters and showing life as the girls mature and improve with their music. It is that music that brings them together. It is just a fun, cute anime depending on what mood you are in. I recommend this for fans that like school animes like Azumanga Daioh or Lucky star.

          
 
       Helpful 
   
      ",8,"{'Overall': '8', 'Story': '7', 'Animation': '7', 'Sound': '9', 'Character': '8', 'Enjoyment': '9'}",https://myanimelist.net/reviews.php?id=75183
78609,XoXoXoXoXo,5680,"
           
         
           
             
           
         
         
           more pics 
         
       
         
       
         
           Overall 
           10 
         
         
           Story 
           10 
         
                   
             Animation 
             10 
           
           
             Sound 
             10 
           
                 
           Character 
           10 
         
         
           Enjoyment 
           10 
         
       
     

                    
    Okay, so when i read about K-on i was like really... im not gonna watch this i mean its like a girly anime with you know all that but i didn't really have much to do so i ended up watching it and when i finished it it was like waoh.... that's all i had i mean the ending was sad in my opinion but it was one of the best animes ever i liked how the characters developed throughout the whole anime and the 2nd season was even better. The music that they played in the anime itself was great, these songs were like everyday normal songs some of them were funny and all plus the openings and endings were amazing as well they were well made for this particular type of anime so over all i would say that from what i thought in the beginning about this anime that it might be lame and all i have to take it all back its on my top 10 now one of my all times favorites!!!!  =P

          
 
       Helpful 
   
      ",10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}",https://myanimelist.net/reviews.php?id=78609
